,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
591,tr|A0A417Y182|A0A417Y182_9ACTN,Cytoplasmic,0.0001,0.0004,0.9565,0.0100,0.0285,0.0045
592,tr|A0A418XW68|A0A418XW68_9GAMM,Cytoplasmic Membrane,0.0001,0.0016,0.3737,0.6180,0.0065,0.0001
593,tr|A0A418YDM2|A0A418YDM2_9GAMM,Cytoplasmic,0.0000,0.0022,0.9906,0.0061,0.0009,0.0003
594,tr|A0A423Q2T9|A0A423Q2T9_9GAMM,Cytoplasmic,0.0000,0.0044,0.9901,0.0042,0.0009,0.0005
595,tr|A0A424WCJ5|A0A424WCJ5_ALCXX,Cytoplasmic,0.0000,0.0226,0.9751,0.0006,0.0005,0.0012
596,tr|A0A427NM21|A0A427NM21_9BURK,Cytoplasmic,0.0000,0.0281,0.9612,0.0090,0.0010,0.0007
597,tr|A0A430H8H9|A0A430H8H9_9BURK,Cytoplasmic,0.0000,0.0223,0.9479,0.0179,0.0036,0.0083
598,tr|A0A431TPV4|A0A431TPV4_9BURK,Cytoplasmic,0.0001,0.0654,0.8502,0.0771,0.0024,0.0049
599,tr|A0A433BX46|A0A433BX46_9BURK,Cytoplasmic,0.0000,0.0417,0.9226,0.0019,0.0039,0.0300
600,tr|A0A437QZ60|A0A437QZ60_9PROT,Cytoplasmic,0.0000,0.0182,0.9358,0.0313,0.0135,0.0011
601,tr|A0A443YHU1|A0A443YHU1_9BACT,Periplasmic,0.0060,0.0660,0.0857,0.0451,0.0750,0.7222
602,tr|A0A446C4T0|A0A446C4T0_9BURK,Cytoplasmic,0.0000,0.0003,0.9842,0.0012,0.0013,0.0129
603,tr|A0A446C7Q9|A0A446C7Q9_9BURK,Cytoplasmic,0.0000,0.0006,0.9858,0.0015,0.0023,0.0098
604,tr|A0A449H4U2|A0A449H4U2_NOCFR,Cytoplasmic,0.0000,0.0792,0.9131,0.0066,0.0003,0.0007
605,tr|A0A485BHJ3|A0A485BHJ3_RAOTE,Cytoplasmic,0.0000,0.0266,0.9594,0.0105,0.0008,0.0028
606,tr|A0A494X7J8|A0A494X7J8_9BACL,Cytoplasmic,0.0002,0.0157,0.9447,0.0078,0.0302,0.0013
607,tr|A0A494XC37|A0A494XC37_9BURK,Cytoplasmic,0.0000,0.0344,0.9584,0.0031,0.0015,0.0025
608,tr|A0A495IFZ6|A0A495IFZ6_9MICO,Cytoplasmic,0.0001,0.1315,0.8532,0.0140,0.0009,0.0003
609,tr|A0A496UGQ0|A0A496UGQ0_UNCFE,Cytoplasmic Membrane,0.0040,0.0756,0.1133,0.4792,0.0969,0.2310
610,tr|A0A498C635|A0A498C635_9GAMM,Cytoplasmic,0.0000,0.0533,0.9109,0.0059,0.0007,0.0291
611,tr|A0A498QB67|A0A498QB67_9MYCO,Cytoplasmic,0.0000,0.1096,0.8581,0.0132,0.0029,0.0161
612,tr|A0A4D7DVT0|A0A4D7DVT0_9HYPH,Cytoplasmic,0.0001,0.0219,0.9629,0.0040,0.0109,0.0002
613,tr|A0A4P6JTS5|A0A4P6JTS5_KTERU,Cytoplasmic,0.0000,0.0262,0.9567,0.0092,0.0057,0.0020
614,tr|A0A4P6U933|A0A4P6U933_9NOCA,Cytoplasmic,0.0004,0.0196,0.9205,0.0518,0.0066,0.0011
615,tr|A0A4P6WVU7|A0A4P6WVU7_HYDPS,Cytoplasmic,0.0001,0.0417,0.8927,0.0258,0.0151,0.0246
616,tr|A0A4P7D2F1|A0A4P7D2F1_9BURK,Cytoplasmic,0.0000,0.0099,0.9587,0.0217,0.0048,0.0049
617,tr|A0A4P7H578|A0A4P7H578_9NOCA,Cytoplasmic,0.0001,0.0555,0.9376,0.0061,0.0004,0.0003
618,tr|A0A4P7PHE6|A0A4P7PHE6_9PSED,Cytoplasmic,0.0000,0.0389,0.9328,0.0062,0.0043,0.0178
619,tr|A0A4P7RDZ8|A0A4P7RDZ8_9BURK,Cytoplasmic,0.0001,0.0216,0.8889,0.0083,0.0151,0.0660
620,tr|A0A4P8J1P7|A0A4P8J1P7_9BURK,Cytoplasmic,0.0000,0.0717,0.9188,0.0057,0.0015,0.0023
621,tr|A0A4Q1HRS0|A0A4Q1HRS0_9BURK,Cytoplasmic,0.0000,0.0679,0.8820,0.0141,0.0079,0.0280
622,tr|A0A4Q1V3Z5|A0A4Q1V3Z5_9HYPH,Cytoplasmic,0.0000,0.0027,0.9959,0.0003,0.0009,0.0002
623,tr|A0A4Q2AKM0|A0A4Q2AKM0_9BURK,Cytoplasmic,0.0000,0.0599,0.9345,0.0027,0.0011,0.0018
624,tr|A0A4Q3I0X2|A0A4Q3I0X2_9HYPH,Cytoplasmic,0.0001,0.0254,0.9435,0.0136,0.0139,0.0036
625,tr|A0A4Q3LAA1|A0A4Q3LAA1_9BURK,Cytoplasmic,0.0000,0.0426,0.9311,0.0018,0.0041,0.0204
626,tr|A0A4Q3U148|A0A4Q3U148_UNCXX,Cytoplasmic,0.0000,0.1005,0.8242,0.0129,0.0047,0.0577
627,tr|A0A4Q3UXK2|A0A4Q3UXK2_UNCXX,Cytoplasmic,0.0000,0.0296,0.9674,0.0004,0.0017,0.0010
628,tr|A0A4Q4DCT5|A0A4Q4DCT5_9ACTN,Cytoplasmic,0.0002,0.0104,0.9698,0.0097,0.0050,0.0049
629,tr|A0A4Q5T0H0|A0A4Q5T0H0_9SPHN,Cytoplasmic,0.0000,0.0182,0.9605,0.0101,0.0044,0.0069
630,tr|A0A4Q6IGR1|A0A4Q6IGR1_9ACTN,Cytoplasmic,0.0004,0.0676,0.9038,0.0165,0.0043,0.0075
631,tr|A0A4Q7FVW7|A0A4Q7FVW7_9BRAD,Cytoplasmic,0.0000,0.0184,0.9751,0.0041,0.0016,0.0008
632,tr|A0A4Q7J5I5|A0A4Q7J5I5_9PSEU,Cytoplasmic,0.0000,0.0400,0.9560,0.0035,0.0001,0.0003
633,tr|A0A4Q7M5Z1|A0A4Q7M5Z1_9MICO,Cytoplasmic,0.0001,0.0037,0.9459,0.0297,0.0087,0.0118
634,tr|A0A4Q7UZH0|A0A4Q7UZH0_PSEST,Cytoplasmic,0.0001,0.0027,0.9615,0.0080,0.0208,0.0070
635,tr|A0A4Q8QTS1|A0A4Q8QTS1_9BRAD,Cytoplasmic,0.0000,0.0220,0.9703,0.0049,0.0019,0.0008
636,tr|A0A4Q8QWM1|A0A4Q8QWM1_9BRAD,Cytoplasmic,0.0000,0.0684,0.9194,0.0084,0.0019,0.0019
637,tr|A0A4Q9KL79|A0A4Q9KL79_PROTD,Cytoplasmic,0.0001,0.2395,0.7414,0.0151,0.0031,0.0007
638,tr|A0A4R0XGU6|A0A4R0XGU6_9BURK,Cytoplasmic,0.0001,0.0159,0.9658,0.0120,0.0045,0.0018
639,tr|A0A4R0YR66|A0A4R0YR66_9GAMM,Cytoplasmic,0.0000,0.0176,0.9770,0.0039,0.0009,0.0006
640,tr|A0A4R1FXL8|A0A4R1FXL8_9NOCA,Cytoplasmic,0.0000,0.0630,0.9013,0.0281,0.0037,0.0039
641,tr|A0A4R1NEV7|A0A4R1NEV7_9GAMM,Cytoplasmic,0.0000,0.0296,0.9571,0.0038,0.0027,0.0067
642,tr|A0A4R2H0W5|A0A4R2H0W5_9SPHI,Cytoplasmic,0.0000,0.0064,0.9762,0.0129,0.0042,0.0003
643,tr|A0A4R3E5B7|A0A4R3E5B7_9HYPH,Cytoplasmic,0.0000,0.0116,0.9767,0.0059,0.0023,0.0034
644,tr|A0A4R4N5K2|A0A4R4N5K2_9ACTN,Cytoplasmic,0.0000,0.0227,0.9692,0.0049,0.0012,0.0019
645,tr|A0A4R4V7E7|A0A4R4V7E7_9ACTN,Cytoplasmic,0.0000,0.0154,0.9813,0.0023,0.0004,0.0006
646,tr|A0A4R4WCW0|A0A4R4WCW0_9ACTN,Cytoplasmic,0.0000,0.2290,0.7591,0.0094,0.0024,0.0002
647,tr|A0A4R5E392|A0A4R5E392_9ACTN,Cytoplasmic,0.0000,0.0485,0.9455,0.0052,0.0004,0.0003
648,tr|A0A4R5J4H3|A0A4R5J4H3_9BURK,Cytoplasmic,0.0000,0.0893,0.8865,0.0189,0.0013,0.0041
649,tr|A0A4R5LDX7|A0A4R5LDX7_9BURK,Cytoplasmic,0.0000,0.0580,0.9277,0.0112,0.0017,0.0014
650,tr|A0A4R5M1T3|A0A4R5M1T3_9BURK,Cytoplasmic,0.0000,0.0073,0.9597,0.0210,0.0066,0.0054
651,tr|A0A4R5M2R3|A0A4R5M2R3_9BURK,Cytoplasmic,0.0000,0.0323,0.9543,0.0104,0.0018,0.0012
652,tr|A0A4R5XC03|A0A4R5XC03_9MYCO,Cytoplasmic,0.0000,0.0149,0.9782,0.0038,0.0020,0.0012
653,tr|A0A4R6L387|A0A4R6L387_9ACTN,Cytoplasmic,0.0000,0.4668,0.5256,0.0058,0.0015,0.0002
654,tr|A0A4R8S2R1|A0A4R8S2R1_9MYCO,Cytoplasmic,0.0000,0.0167,0.9774,0.0032,0.0015,0.0012
655,tr|A0A4R8SX64|A0A4R8SX64_9MYCO,Cytoplasmic,0.0001,0.0396,0.9277,0.0120,0.0099,0.0105
656,tr|A0A4R9FY82|A0A4R9FY82_9LEPT,Cytoplasmic,0.0001,0.0246,0.9456,0.0159,0.0084,0.0054
657,tr|A0A4S2IXL7|A0A4S2IXL7_9ACTN,Cytoplasmic,0.0001,0.1160,0.8641,0.0177,0.0012,0.0009
658,tr|A0A4S4BLA2|A0A4S4BLA2_9BACL,Cytoplasmic,0.0001,0.0301,0.9402,0.0019,0.0269,0.0008
659,tr|A0A4S4BQX6|A0A4S4BQX6_9BACI,Cytoplasmic,0.0023,0.0413,0.9058,0.0190,0.0313,0.0003
660,tr|A0A4S8NMX9|A0A4S8NMX9_9ACTN,Cytoplasmic,0.0002,0.1626,0.8063,0.0270,0.0017,0.0022
661,tr|A0A4U0FD57|A0A4U0FD57_9BACL,Cytoplasmic,0.0001,0.0382,0.9342,0.0181,0.0085,0.0008
662,tr|A0A4U2YAQ8|A0A4U2YAQ8_9BACL,Cytoplasmic,0.0021,0.0392,0.9087,0.0033,0.0466,0.0003
663,tr|A0A4U5WQV3|A0A4U5WQV3_STRLS,Cytoplasmic,0.0000,0.1726,0.7988,0.0217,0.0005,0.0064
664,tr|A0A4U5X6Q1|A0A4U5X6Q1_STRGB,Cytoplasmic,0.0000,0.2188,0.7755,0.0042,0.0013,0.0001
665,tr|A0A4U6QAR0|A0A4U6QAR0_9ACTN,Cytoplasmic,0.0000,0.0301,0.9528,0.0133,0.0025,0.0012
666,tr|A0A4U6RZU5|A0A4U6RZU5_BRAEL,Cytoplasmic,0.0000,0.0281,0.9645,0.0043,0.0016,0.0014
667,tr|A0A4U8WD87|A0A4U8WD87_9NOCA,Cytoplasmic,0.0000,0.0342,0.9629,0.0026,0.0002,0.0001
668,tr|A0A4U9DBS0|A0A4U9DBS0_RAOTE,Cytoplasmic,0.0000,0.0906,0.5894,0.0540,0.0010,0.2650
669,tr|A0A4V2YIQ3|A0A4V2YIQ3_9ACTN,Cytoplasmic,0.0000,0.3744,0.6185,0.0035,0.0030,0.0005
670,tr|A0A4V3CVX0|A0A4V3CVX0_9HYPH,Cytoplasmic,0.0000,0.0053,0.9916,0.0019,0.0013,0.0001
671,tr|A0A4V3URC4|A0A4V3URC4_9GAMM,Cytoplasmic,0.0003,0.0119,0.8742,0.0299,0.0563,0.0274
672,tr|A0A4V3YUZ8|A0A4V3YUZ8_9ACTN,Cytoplasmic,0.0000,0.0010,0.9706,0.0089,0.0163,0.0032
673,tr|A0A4V3Z342|A0A4V3Z342_9BURK,Cytoplasmic,0.0000,0.0840,0.9100,0.0027,0.0014,0.0019
674,tr|A0A4Y3G052|A0A4Y3G052_9CYAN,Cytoplasmic,0.0027,0.4649,0.4711,0.0375,0.0229,0.0009
675,tr|A0A4Y3QSH1|A0A4Y3QSH1_STRCI,Cytoplasmic,0.0000,0.0365,0.9518,0.0097,0.0014,0.0006
676,tr|A0A4Y3QSZ5|A0A4Y3QSZ5_STRCI,Cytoplasmic,0.0000,0.0343,0.9637,0.0016,0.0002,0.0002
677,tr|A0A4Y6R1N2|A0A4Y6R1N2_9MICC,Cytoplasmic,0.0000,0.0199,0.9740,0.0024,0.0021,0.0016
678,tr|A0A4Y6RC19|A0A4Y6RC19_9BURK,Cytoplasmic,0.0000,0.0661,0.8910,0.0107,0.0043,0.0279
679,tr|A0A4Y6RCC4|A0A4Y6RCC4_9BURK,Cytoplasmic,0.0001,0.0566,0.8890,0.0123,0.0068,0.0352
680,tr|A0A4Y7WEG3|A0A4Y7WEG3_9BACI,Cytoplasmic,0.0003,0.0665,0.7324,0.1489,0.0515,0.0003
681,tr|A0A4Y8LVH9|A0A4Y8LVH9_9BACL,Cytoplasmic,0.0002,0.0209,0.9461,0.0102,0.0213,0.0013
682,tr|A0A4Y8MX30|A0A4Y8MX30_9BURK,Cytoplasmic,0.0005,0.0132,0.8989,0.0288,0.0542,0.0044
683,tr|A0A4Y8Y7Z7|A0A4Y8Y7Z7_9ACTN,Cytoplasmic,0.0000,0.0662,0.9259,0.0032,0.0010,0.0036
684,tr|A0A4Y9NZJ8|A0A4Y9NZJ8_9BRAD,Cytoplasmic,0.0000,0.0092,0.9885,0.0014,0.0006,0.0004
685,tr|A0A4Y9UB46|A0A4Y9UB46_9BRAD,Cytoplasmic,0.0001,0.0230,0.9213,0.0249,0.0288,0.0018
686,tr|A0A4Y9UZ02|A0A4Y9UZ02_9BRAD,Cytoplasmic,0.0002,0.0062,0.9025,0.0088,0.0682,0.0141
687,tr|A0A4Z0BG81|A0A4Z0BG81_9BURK,Cytoplasmic,0.0000,0.0230,0.9706,0.0023,0.0016,0.0025
688,tr|A0A4Z0MZW7|A0A4Z0MZW7_9MYCO,Cytoplasmic,0.0003,0.0691,0.8941,0.0302,0.0047,0.0017
689,tr|A0A4Z0N909|A0A4Z0N909_9MYCO,Cytoplasmic,0.0003,0.0289,0.8968,0.0109,0.0409,0.0222
690,tr|A0A4Z0NJQ9|A0A4Z0NJQ9_9HYPH,Cytoplasmic,0.0000,0.1102,0.8769,0.0057,0.0056,0.0015
691,tr|A0A4Z0NM81|A0A4Z0NM81_9HYPH,Cytoplasmic,0.0000,0.0005,0.9988,0.0000,0.0002,0.0005
692,tr|A0A502CWV3|A0A502CWV3_9MICO,Cytoplasmic,0.0000,0.0791,0.9109,0.0076,0.0006,0.0017
693,tr|A0A502E667|A0A502E667_9MYCO,Cytoplasmic,0.0001,0.0628,0.9267,0.0056,0.0030,0.0018
694,tr|A0A505DHG9|A0A505DHG9_9ACTN,Cytoplasmic,0.0001,0.0533,0.9197,0.0157,0.0028,0.0084
695,tr|A0A506QKP3|A0A506QKP3_BACSP,Cytoplasmic,0.0090,0.1315,0.7861,0.0157,0.0572,0.0006
696,tr|A0A508T2V2|A0A508T2V2_9BRAD,Cytoplasmic,0.0000,0.0390,0.9551,0.0039,0.0012,0.0007
697,tr|A0A508T5E5|A0A508T5E5_9BRAD,Cytoplasmic,0.0000,0.0148,0.9670,0.0121,0.0026,0.0035
698,tr|A0A510IYE8|A0A510IYE8_9GAMM,Cytoplasmic,0.0005,0.0608,0.6651,0.2565,0.0163,0.0009
699,tr|A0A511MTR3|A0A511MTR3_9NOCA,Cytoplasmic,0.0001,0.0583,0.9351,0.0058,0.0004,0.0004
700,tr|A0A512ITV5|A0A512ITV5_9HYPH,Cytoplasmic,0.0000,0.0562,0.9289,0.0139,0.0007,0.0003
701,tr|A0A512J2Z3|A0A512J2Z3_9HYPH,Cytoplasmic,0.0001,0.0343,0.9348,0.0244,0.0051,0.0015
702,tr|A0A515EUI8|A0A515EUI8_9BURK,Cytoplasmic,0.0000,0.0862,0.9091,0.0012,0.0014,0.0021
703,tr|A0A516NY52|A0A516NY52_9NOCA,Cytoplasmic,0.0002,0.0222,0.9590,0.0153,0.0024,0.0009
704,tr|A0A517VUN3|A0A517VUN3_9PLAN,Cytoplasmic,0.0001,0.0091,0.9630,0.0162,0.0089,0.0027
705,tr|A0A517WYG1|A0A517WYG1_9PLAN,Cytoplasmic,0.0002,0.0082,0.9697,0.0085,0.0106,0.0029
706,tr|A0A518BRR2|A0A518BRR2_9BACT,Cytoplasmic,0.0000,0.0402,0.9449,0.0115,0.0025,0.0008
707,tr|A0A519ML35|A0A519ML35_9BURK,Cytoplasmic,0.0000,0.0257,0.9178,0.0046,0.0034,0.0485
708,tr|A0A521IT14|A0A521IT14_UNCFI,Cytoplasmic,0.0004,0.0250,0.8258,0.0066,0.1412,0.0010
709,tr|A0A521MIY2|A0A521MIY2_9MICO,Cytoplasmic,0.0000,0.0502,0.9442,0.0039,0.0014,0.0003
710,tr|A0A521QSJ7|A0A521QSJ7_9HYPH,Cytoplasmic,0.0000,0.0021,0.9753,0.0076,0.0081,0.0069
711,tr|A0A522A1S7|A0A522A1S7_9BURK,Cytoplasmic,0.0000,0.0146,0.9778,0.0006,0.0004,0.0066
712,tr|A0A522QTT4|A0A522QTT4_UNCXX,Extracellular,0.0008,0.5254,0.4651,0.0062,0.0024,0.0001
713,tr|A0A524IHA9|A0A524IHA9_9SPIR,Cytoplasmic,0.0002,0.0381,0.9256,0.0011,0.0346,0.0003
714,tr|A0A525VF74|A0A525VF74_9BACT,Cytoplasmic,0.0004,0.0148,0.8423,0.0146,0.1141,0.0138
715,tr|A0A525VSS6|A0A525VSS6_9BACT,Cytoplasmic,0.0006,0.0220,0.8311,0.0258,0.1057,0.0149
716,tr|A0A525W9K8|A0A525W9K8_9BACT,Cytoplasmic,0.0006,0.0177,0.8316,0.0238,0.1120,0.0143
717,tr|A0A532C164|A0A532C164_9BACT,Cytoplasmic,0.0007,0.0245,0.8236,0.0289,0.1074,0.0150
718,tr|A0A532CGQ9|A0A532CGQ9_9BACT,Cytoplasmic,0.0004,0.0120,0.8705,0.0144,0.0913,0.0113
719,tr|A0A532CT24|A0A532CT24_9BACT,Cytoplasmic,0.0005,0.0191,0.8119,0.0275,0.1211,0.0200
720,tr|A0A532EUI2|A0A532EUI2_9BACT,Cytoplasmic,0.0004,0.0118,0.8685,0.0144,0.0929,0.0120
721,tr|A0A533BIV0|A0A533BIV0_9BACT,Cytoplasmic,0.0005,0.0220,0.8571,0.0153,0.0926,0.0125
722,tr|A0A533RWZ2|A0A533RWZ2_9ACTN,Cytoplasmic,0.0003,0.1112,0.8502,0.0055,0.0320,0.0009
723,tr|A0A533XSG4|A0A533XSG4_UNCNT,Cytoplasmic,0.0007,0.0259,0.8261,0.0282,0.1100,0.0090
724,tr|A0A534U9Y3|A0A534U9Y3_UNCDE,Cytoplasmic,0.0002,0.1062,0.8124,0.0133,0.0612,0.0067
725,tr|A0A535A3C2|A0A535A3C2_UNCCH,Cytoplasmic,0.0001,0.0291,0.9650,0.0038,0.0015,0.0005
726,tr|A0A535J1P4|A0A535J1P4_UNCCH,Cytoplasmic,0.0002,0.1381,0.8458,0.0099,0.0033,0.0027
727,tr|A0A535LRZ5|A0A535LRZ5_UNCCH,Cytoplasmic,0.0000,0.0051,0.9835,0.0026,0.0036,0.0052
728,tr|A0A535SNF1|A0A535SNF1_UNCCH,Cytoplasmic,0.0000,0.0117,0.9813,0.0020,0.0023,0.0028
729,tr|A0A535U2F5|A0A535U2F5_UNCCH,Cytoplasmic,0.0003,0.1443,0.8396,0.0092,0.0034,0.0032
730,tr|A0A535X167|A0A535X167_UNCCH,Cytoplasmic,0.0000,0.0103,0.9850,0.0020,0.0012,0.0015
731,tr|A0A535XZ45|A0A535XZ45_UNCCH,Cytoplasmic,0.0000,0.0085,0.9847,0.0021,0.0024,0.0023
732,tr|A0A535YY33|A0A535YY33_UNCCH,Cytoplasmic,0.0000,0.0263,0.9669,0.0034,0.0028,0.0006
733,tr|A0A535ZEK5|A0A535ZEK5_UNCCH,Cytoplasmic,0.0000,0.0045,0.9849,0.0023,0.0032,0.0051
734,tr|A0A536BE86|A0A536BE86_UNCCH,Cytoplasmic,0.0001,0.0729,0.9139,0.0094,0.0022,0.0015
735,tr|A0A536FQ03|A0A536FQ03_UNCCH,Cytoplasmic,0.0000,0.0212,0.9731,0.0020,0.0012,0.0025
736,tr|A0A536G8E4|A0A536G8E4_UNCCH,Cytoplasmic,0.0000,0.0149,0.9794,0.0030,0.0013,0.0014
737,tr|A0A536GS85|A0A536GS85_UNCCH,Cytoplasmic,0.0001,0.0101,0.9782,0.0030,0.0039,0.0047
738,tr|A0A536HGW2|A0A536HGW2_UNCCH,Cytoplasmic,0.0000,0.0105,0.9840,0.0023,0.0014,0.0019
739,tr|A0A536HNK1|A0A536HNK1_UNCCH,Cytoplasmic,0.0001,0.0811,0.9058,0.0094,0.0022,0.0014
740,tr|A0A536J8B9|A0A536J8B9_UNCCH,Cytoplasmic,0.0002,0.0808,0.9003,0.0136,0.0032,0.0018
741,tr|A0A536KZX3|A0A536KZX3_UNCCH,Cytoplasmic,0.0000,0.0111,0.9837,0.0024,0.0013,0.0014
742,tr|A0A536LFE8|A0A536LFE8_UNCCH,Cytoplasmic,0.0001,0.0170,0.9739,0.0037,0.0029,0.0023
743,tr|A0A536M440|A0A536M440_UNCCH,Cytoplasmic,0.0000,0.0110,0.9827,0.0020,0.0018,0.0025
744,tr|A0A536N6J1|A0A536N6J1_UNCCH,Cytoplasmic,0.0000,0.0051,0.9876,0.0017,0.0044,0.0013
745,tr|A0A536RQL0|A0A536RQL0_UNCCH,Cytoplasmic,0.0000,0.0160,0.9774,0.0031,0.0019,0.0016
746,tr|A0A537TCQ6|A0A537TCQ6_9PROT,Cytoplasmic,0.0002,0.0602,0.8617,0.0582,0.0145,0.0053
747,tr|A0A537WH38|A0A537WH38_UNCAC,Cytoplasmic,0.0015,0.0349,0.8796,0.0507,0.0325,0.0009
748,tr|A0A538CTE9|A0A538CTE9_UNCAC,Cytoplasmic,0.0000,0.0363,0.9566,0.0047,0.0013,0.0011
749,tr|A0A538K3E7|A0A538K3E7_UNCAC,Cytoplasmic,0.0000,0.0369,0.9586,0.0031,0.0008,0.0006
750,tr|A0A538KLX7|A0A538KLX7_UNCAC,Cytoplasmic,0.0000,0.0308,0.9614,0.0049,0.0012,0.0017
751,tr|A0A542KQP6|A0A542KQP6_9ACTN,Cytoplasmic,0.0000,0.0260,0.9714,0.0018,0.0002,0.0007
752,tr|A0A543CQ40|A0A543CQ40_9ACTN,Cytoplasmic,0.0004,0.0318,0.9416,0.0093,0.0101,0.0068
753,tr|A0A543CRS4|A0A543CRS4_9ACTN,Cytoplasmic,0.0000,0.0265,0.8029,0.1555,0.0122,0.0028
754,tr|A0A543DZX0|A0A543DZX0_9PSEU,Cytoplasmic,0.0000,0.0542,0.9345,0.0102,0.0004,0.0007
755,tr|A0A543F9A5|A0A543F9A5_9NOCA,Cytoplasmic,0.0001,0.0401,0.9528,0.0066,0.0003,0.0002
756,tr|A0A544YF28|A0A544YF28_9ACTN,Cytoplasmic,0.0010,0.0774,0.9043,0.0120,0.0027,0.0027
757,tr|A0A544Z0Z2|A0A544Z0Z2_9ACTN,Cytoplasmic,0.0008,0.0419,0.9320,0.0190,0.0032,0.0030
758,tr|A0A545SSH3|A0A545SSH3_9RHOB,Cytoplasmic,0.0000,0.0010,0.9929,0.0015,0.0003,0.0043
759,tr|A0A545TPU0|A0A545TPU0_9PROT,Cytoplasmic,0.0000,0.0107,0.9694,0.0076,0.0098,0.0024
760,tr|A0A554LGR8|A0A554LGR8_9BACT,Cytoplasmic,0.0023,0.0716,0.8135,0.0177,0.0519,0.0430
761,tr|A0A554PBX1|A0A554PBX1_9PSED,Cytoplasmic,0.0000,0.0492,0.9211,0.0168,0.0042,0.0087
762,tr|A0A557S512|A0A557S512_9GAMM,Cytoplasmic,0.0000,0.0044,0.9827,0.0088,0.0015,0.0027
763,tr|A0A558DAG4|A0A558DAG4_9GAMM,Cytoplasmic,0.0000,0.0158,0.9424,0.0347,0.0023,0.0047
764,tr|A0A558DKV4|A0A558DKV4_9PSEU,Cytoplasmic,0.0000,0.0281,0.9665,0.0026,0.0006,0.0022
765,tr|A0A558FBR8|A0A558FBR8_9PSED,Cytoplasmic,0.0001,0.0638,0.9166,0.0097,0.0057,0.0041
766,tr|A0A559JSU1|A0A559JSU1_9BACL,Cytoplasmic,0.0001,0.0066,0.9645,0.0102,0.0170,0.0016
767,tr|A0A559JT83|A0A559JT83_9BACL,Cytoplasmic,0.0020,0.0371,0.9186,0.0356,0.0065,0.0002
768,tr|A0A560E4F6|A0A560E4F6_9BRAD,Cytoplasmic,0.0000,0.0499,0.9332,0.0138,0.0009,0.0022
769,tr|A0A560L4G3|A0A560L4G3_9BRAD,Cytoplasmic,0.0000,0.0400,0.9525,0.0047,0.0013,0.0015
770,tr|A0A560M9V6|A0A560M9V6_9HYPH,Cytoplasmic,0.0002,0.0476,0.9195,0.0084,0.0104,0.0139
771,tr|A0A561SVK8|A0A561SVK8_9PSEU,Cytoplasmic,0.0000,0.1143,0.8751,0.0101,0.0002,0.0003
772,tr|A0A561VMA5|A0A561VMA5_ACTTI,Cytoplasmic,0.0000,0.0850,0.9079,0.0064,0.0003,0.0004
773,tr|A0A562LV26|A0A562LV26_9BRAD,Cytoplasmic,0.0000,0.0158,0.9469,0.0292,0.0034,0.0046
774,tr|A0A562RGP0|A0A562RGP0_9BRAD,Cytoplasmic,0.0000,0.0455,0.9397,0.0108,0.0011,0.0029
775,tr|A0A562VAI0|A0A562VAI0_9ACTN,Cytoplasmic,0.0002,0.1021,0.8845,0.0104,0.0012,0.0015
776,tr|A0A562VCI9|A0A562VCI9_9ACTN,Cytoplasmic,0.0001,0.0284,0.9649,0.0049,0.0009,0.0007
777,tr|A0A562ZRI0|A0A562ZRI0_9BURK,Cytoplasmic,0.0000,0.0225,0.9437,0.0055,0.0043,0.0240
778,tr|A0A5B0G503|A0A5B0G503_9BURK,Cytoplasmic,0.0000,0.0322,0.9492,0.0142,0.0024,0.0020
779,tr|A0A5B0G5J3|A0A5B0G5J3_9BURK,Cytoplasmic,0.0002,0.0136,0.9529,0.0153,0.0160,0.0019
780,tr|A0A5B0GXP8|A0A5B0GXP8_9BURK,Cytoplasmic,0.0001,0.0110,0.9539,0.0205,0.0085,0.0060
781,tr|A0A5B8RVB8|A0A5B8RVB8_9BURK,Cytoplasmic,0.0000,0.0945,0.8914,0.0028,0.0017,0.0096
782,tr|A0A5C4J5D5|A0A5C4J5D5_9ACTN,Cytoplasmic,0.0000,0.0574,0.9365,0.0035,0.0013,0.0013
783,tr|A0A5C4LRP7|A0A5C4LRP7_9PSEU,Cytoplasmic,0.0000,0.0108,0.9802,0.0046,0.0008,0.0036
784,tr|A0A5C4WQX2|A0A5C4WQX2_9ACTN,Cytoplasmic,0.0005,0.0212,0.9591,0.0097,0.0049,0.0046
785,tr|A0A5C4WX13|A0A5C4WX13_9ACTN,Cytoplasmic,0.0000,0.0647,0.9325,0.0016,0.0008,0.0004
786,tr|A0A5C5A9R6|A0A5C5A9R6_9BACI,Cytoplasmic,0.0066,0.0791,0.8467,0.0202,0.0471,0.0004
787,tr|A0A5C5TIU1|A0A5C5TIU1_9HYPH,Cytoplasmic,0.0003,0.0726,0.8996,0.0120,0.0111,0.0044
788,tr|A0A5C6VBQ6|A0A5C6VBQ6_9BURK,Cytoplasmic,0.0000,0.0239,0.9627,0.0095,0.0028,0.0010
789,tr|A0A5C7RKH2|A0A5C7RKH2_9GAMM,Cytoplasmic,0.0000,0.0042,0.9710,0.0158,0.0078,0.0012
790,tr|A0A5C7SCJ6|A0A5C7SCJ6_RHISP,Cytoplasmic,0.0000,0.0206,0.9394,0.0110,0.0284,0.0005
