,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
11478,tr|A0A5F1S775|A0A5F1S775_9HYPH,Cytoplasmic,0.0000,0.0039,0.9943,0.0006,0.0006,0.0006
11479,tr|A0A5F1SE07|A0A5F1SE07_9HYPH,Cytoplasmic,0.0000,0.0005,0.9984,0.0001,0.0007,0.0003
11480,tr|A0A5F2GC69|A0A5F2GC69_9HYPH,Cytoplasmic,0.0001,0.0093,0.9539,0.0031,0.0272,0.0065
11481,tr|A0A5F2H1R9|A0A5F2H1R9_9HYPH,Cytoplasmic,0.0000,0.0064,0.9825,0.0016,0.0074,0.0021
11482,tr|A0A5F2H6F1|A0A5F2H6F1_9HYPH,Cytoplasmic,0.0000,0.0009,0.9968,0.0001,0.0006,0.0016
11483,tr|A0A5F2H9P3|A0A5F2H9P3_9HYPH,Cytoplasmic,0.0000,0.0022,0.9967,0.0003,0.0003,0.0005
11484,tr|A0A5F2I235|A0A5F2I235_9HYPH,Cytoplasmic,0.0001,0.0055,0.9756,0.0022,0.0131,0.0034
11485,tr|A0A5H2XU04|A0A5H2XU04_9GAMM,Cytoplasmic,0.0000,0.0003,0.9986,0.0003,0.0003,0.0005
11486,tr|A0A5H2YD27|A0A5H2YD27_9RHOO,Cytoplasmic,0.0000,0.0156,0.9805,0.0001,0.0001,0.0037
11487,tr|A0A5H5BIZ9|A0A5H5BIZ9_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11488,tr|A0A5H5X9I1|A0A5H5X9I1_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11489,tr|A0A5H6C0T9|A0A5H6C0T9_SALPO,Cytoplasmic,0.0000,0.0073,0.9889,0.0002,0.0007,0.0029
11490,tr|A0A5H6FJU9|A0A5H6FJU9_SALET,Cytoplasmic,0.0000,0.0064,0.9897,0.0002,0.0006,0.0030
11491,tr|A0A5H6NU27|A0A5H6NU27_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
11492,tr|A0A5H6RDX8|A0A5H6RDX8_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11493,tr|A0A5H7FBG6|A0A5H7FBG6_SALPO,Cytoplasmic,0.0000,0.0057,0.9886,0.0002,0.0007,0.0048
11494,tr|A0A5H7IKU6|A0A5H7IKU6_SALET,Cytoplasmic,0.0000,0.0048,0.9916,0.0002,0.0006,0.0028
11495,tr|A0A5H7L4I1|A0A5H7L4I1_SALET,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11496,tr|A0A5H7LNQ7|A0A5H7LNQ7_SALMC,Cytoplasmic,0.0000,0.0050,0.9912,0.0002,0.0006,0.0030
11497,tr|A0A5H7NLT4|A0A5H7NLT4_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11498,tr|A0A5H9SZB6|A0A5H9SZB6_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11499,tr|A0A5H9YX31|A0A5H9YX31_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11500,tr|A0A5I0BD31|A0A5I0BD31_SALET,Cytoplasmic,0.0000,0.0061,0.9892,0.0002,0.0008,0.0037
11501,tr|A0A5I0D4N8|A0A5I0D4N8_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11502,tr|A0A5I0EQ25|A0A5I0EQ25_SALET,Cytoplasmic,0.0000,0.0085,0.9874,0.0002,0.0007,0.0032
11503,tr|A0A5I0M5N0|A0A5I0M5N0_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11504,tr|A0A5I0NDW1|A0A5I0NDW1_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11505,tr|A0A5I0RLK4|A0A5I0RLK4_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11506,tr|A0A5I1FZS2|A0A5I1FZS2_SALAB,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11507,tr|A0A5I1N6U4|A0A5I1N6U4_SALET,Cytoplasmic,0.0000,0.0043,0.9921,0.0002,0.0005,0.0029
11508,tr|A0A5I1RWH1|A0A5I1RWH1_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
11509,tr|A0A5I1UZD9|A0A5I1UZD9_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11510,tr|A0A5I2DUC1|A0A5I2DUC1_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11511,tr|A0A5I2FM09|A0A5I2FM09_SALET,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11512,tr|A0A5I2G3T0|A0A5I2G3T0_SALET,Cytoplasmic,0.0000,0.0042,0.9922,0.0002,0.0006,0.0028
11513,tr|A0A5I2K3F6|A0A5I2K3F6_SALBL,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11514,tr|A0A5I2UR39|A0A5I2UR39_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11515,tr|A0A5I2X5K5|A0A5I2X5K5_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11516,tr|A0A5I3D8B3|A0A5I3D8B3_SALET,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11517,tr|A0A5I3WTX5|A0A5I3WTX5_SALET,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11518,tr|A0A5I4KD80|A0A5I4KD80_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11519,tr|A0A5I4NIM8|A0A5I4NIM8_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
11520,tr|A0A5I4U4Z2|A0A5I4U4Z2_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11521,tr|A0A5I5DAT6|A0A5I5DAT6_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
11522,tr|A0A5I5GXS3|A0A5I5GXS3_SALET,Cytoplasmic,0.0000,0.0073,0.9889,0.0002,0.0007,0.0029
11523,tr|A0A5I5S7R8|A0A5I5S7R8_SALET,Cytoplasmic,0.0000,0.0062,0.9897,0.0002,0.0006,0.0033
11524,tr|A0A5I5T068|A0A5I5T068_SALET,Cytoplasmic,0.0000,0.0101,0.9805,0.0003,0.0011,0.0080
11525,tr|A0A5I6NH77|A0A5I6NH77_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11526,tr|A0A5I6QLP9|A0A5I6QLP9_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11527,tr|A0A5I6WJS0|A0A5I6WJS0_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11528,tr|A0A5I8I269|A0A5I8I269_SALET,Cytoplasmic,0.0000,0.0044,0.9923,0.0002,0.0006,0.0025
11529,tr|A0A5I8S7B9|A0A5I8S7B9_SALPT,Cytoplasmic,0.0000,0.0062,0.9897,0.0002,0.0006,0.0033
11530,tr|A0A5I8VRD1|A0A5I8VRD1_SALET,Cytoplasmic,0.0000,0.0048,0.9916,0.0002,0.0006,0.0028
11531,tr|A0A5I9B9Y5|A0A5I9B9Y5_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11532,tr|A0A5I9S631|A0A5I9S631_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
11533,tr|A0A5J0CFH7|A0A5J0CFH7_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11534,tr|A0A5J0F0H6|A0A5J0F0H6_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11535,tr|A0A5J0G8G8|A0A5J0G8G8_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11536,tr|A0A5J0I241|A0A5J0I241_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11537,tr|A0A5J0I647|A0A5J0I647_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11538,tr|A0A5J0PV27|A0A5J0PV27_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11539,tr|A0A5J0S187|A0A5J0S187_SALET,Cytoplasmic,0.0000,0.0101,0.9805,0.0003,0.0011,0.0080
11540,tr|A0A5J1NHT8|A0A5J1NHT8_SALET,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11541,tr|A0A5J1PUG7|A0A5J1PUG7_SALMS,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11542,tr|A0A5J1SVH3|A0A5J1SVH3_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11543,tr|A0A5J4FCK1|A0A5J4FCK1_MICAE,Cytoplasmic,0.0004,0.0215,0.8438,0.0066,0.1082,0.0196
11544,tr|A0A5J4LE35|A0A5J4LE35_9ACTN,Cytoplasmic,0.0000,0.1825,0.7707,0.0410,0.0046,0.0012
11545,tr|A0A5J4LIU0|A0A5J4LIU0_9ACTN,Cytoplasmic,0.0000,0.0219,0.9773,0.0001,0.0005,0.0002
11546,tr|A0A5J5DVG6|A0A5J5DVG6_9BIFI,Cytoplasmic,0.0000,0.0565,0.9183,0.0067,0.0125,0.0059
11547,tr|A0A5J5E266|A0A5J5E266_9BIFI,Cytoplasmic,0.0000,0.1527,0.8272,0.0117,0.0050,0.0033
11548,tr|A0A5J5FTL1|A0A5J5FTL1_9GAMM,Cytoplasmic,0.0000,0.0440,0.9504,0.0036,0.0006,0.0014
11549,tr|A0A5J5FTM5|A0A5J5FTM5_9GAMM,Cytoplasmic,0.0000,0.0364,0.9530,0.0078,0.0024,0.0004
11550,tr|A0A5J5FZK1|A0A5J5FZK1_9GAMM,Cytoplasmic,0.0000,0.0259,0.8307,0.0227,0.1192,0.0015
11551,tr|A0A5J5HJP7|A0A5J5HJP7_9BACI,Cytoplasmic,0.0000,0.0011,0.9845,0.0109,0.0033,0.0002
11552,tr|A0A5J5L135|A0A5J5L135_9MICC,Cytoplasmic,0.0000,0.0155,0.9778,0.0018,0.0040,0.0010
11553,tr|A0A5J5LWK7|A0A5J5LWK7_MICAE,Cytoplasmic,0.0003,0.0219,0.8856,0.0032,0.0729,0.0161
11554,tr|A0A5J6FPH1|A0A5J6FPH1_9ACTN,Cytoplasmic,0.0000,0.0076,0.9920,0.0002,0.0002,0.0001
11555,tr|A0A5J6GA01|A0A5J6GA01_STRKN,Cytoplasmic,0.0000,0.3909,0.5751,0.0309,0.0023,0.0007
11556,tr|A0A5J6GP50|A0A5J6GP50_STRKN,Cytoplasmic,0.0000,0.0046,0.9937,0.0002,0.0011,0.0003
11557,tr|A0A5J6GRL9|A0A5J6GRL9_STRKN,Cytoplasmic,0.0007,0.1053,0.8407,0.0465,0.0060,0.0007
11558,tr|A0A5J6GTQ1|A0A5J6GTQ1_STRKN,Cytoplasmic,0.0000,0.0207,0.9780,0.0002,0.0009,0.0003
11559,tr|A0A5J6HFR0|A0A5J6HFR0_STRAD,Cytoplasmic,0.0000,0.0029,0.9880,0.0028,0.0031,0.0032
11560,tr|A0A5J6HTW0|A0A5J6HTW0_STRAD,Cytoplasmic,0.0000,0.1615,0.8266,0.0099,0.0015,0.0004
11561,tr|A0A5J6I858|A0A5J6I858_STRC4,Cytoplasmic,0.0000,0.0062,0.9933,0.0001,0.0004,0.0001
11562,tr|A0A5J6I8H9|A0A5J6I8H9_STRC4,Cytoplasmic,0.0000,0.3902,0.5970,0.0120,0.0004,0.0005
11563,tr|A0A5J6LDI7|A0A5J6LDI7_9GAMM,Cytoplasmic,0.0000,0.0003,0.9979,0.0010,0.0003,0.0006
11564,tr|A0A5J6LFM1|A0A5J6LFM1_9GAMM,Cytoplasmic,0.0000,0.0015,0.9568,0.0048,0.0297,0.0071
11565,tr|A0A5J6PYF3|A0A5J6PYF3_9SYNE,Cytoplasmic,0.0000,0.2050,0.7245,0.0045,0.0055,0.0605
11566,tr|A0A5J6QJP9|A0A5J6QJP9_9GAMM,Cytoplasmic,0.0000,0.0124,0.9847,0.0002,0.0002,0.0026
11567,tr|A0A5J6QKT4|A0A5J6QKT4_9GAMM,Cytoplasmic,0.0000,0.0500,0.9459,0.0011,0.0016,0.0015
11568,tr|A0A5J6SRT0|A0A5J6SRT0_9BACI,Cytoplasmic,0.0001,0.0064,0.9340,0.0149,0.0436,0.0011
11569,tr|A0A5J6U9L4|A0A5J6U9L4_9ACTN,Cytoplasmic,0.0000,0.0118,0.9869,0.0005,0.0003,0.0006
11570,tr|A0A5J6VQQ4|A0A5J6VQQ4_9PROT,Cytoplasmic,0.0003,0.0324,0.9142,0.0224,0.0280,0.0027
11571,tr|A0A5J6WG70|A0A5J6WG70_MORMI,Cytoplasmic,0.0003,0.0315,0.7865,0.0059,0.1753,0.0005
11572,tr|A0A5J6X123|A0A5J6X123_9GAMM,Cytoplasmic,0.0000,0.0448,0.9499,0.0035,0.0010,0.0007
11573,tr|A0A5K6CQ24|A0A5K6CQ24_ACIB3,Cytoplasmic,0.0000,0.0021,0.9953,0.0006,0.0018,0.0002
11574,tr|A0A5K6CRE7|A0A5K6CRE7_ACIB3,Cytoplasmic,0.0001,0.0027,0.9900,0.0055,0.0015,0.0002
11575,tr|A0A5K7TTY1|A0A5K7TTY1_9PSED,Cytoplasmic,0.0000,0.0287,0.9698,0.0001,0.0002,0.0013
11576,tr|A0A5K7TV00|A0A5K7TV00_9PSED,Cytoplasmic,0.0000,0.0143,0.9814,0.0007,0.0023,0.0013
11577,tr|A0A5K7TX34|A0A5K7TX34_9PSED,Cytoplasmic,0.0000,0.0764,0.9027,0.0164,0.0010,0.0035
11578,tr|A0A5K7Y2N6|A0A5K7Y2N6_9GAMM,Cytoplasmic,0.0000,0.0005,0.9986,0.0002,0.0002,0.0006
11579,tr|A0A5K7Y8A0|A0A5K7Y8A0_9GAMM,Cytoplasmic,0.0000,0.0218,0.9680,0.0076,0.0018,0.0008
11580,tr|A0A5K7YAA0|A0A5K7YAA0_9GAMM,Cytoplasmic,0.0000,0.0052,0.9726,0.0144,0.0041,0.0036
11581,tr|A0A5K7YMH8|A0A5K7YMH8_9BACT,Cytoplasmic,0.0001,0.1118,0.8550,0.0084,0.0188,0.0060
11582,tr|A0A5K7Z4G2|A0A5K7Z4G2_9BACT,Cytoplasmic,0.0001,0.0269,0.9425,0.0016,0.0263,0.0026
11583,tr|A0A5K7ZXR6|A0A5K7ZXR6_9BACT,Cytoplasmic,0.0001,0.0455,0.9331,0.0010,0.0193,0.0009
11584,tr|A0A5M3LW56|A0A5M3LW56_9BURK,Cytoplasmic,0.0000,0.0051,0.9525,0.0214,0.0145,0.0065
11585,tr|A0A5M3LYM6|A0A5M3LYM6_9BURK,Cytoplasmic,0.0000,0.0087,0.9885,0.0005,0.0008,0.0014
11586,tr|A0A5M3PKX7|A0A5M3PKX7_9GAMM,Cytoplasmic,0.0003,0.0315,0.9438,0.0128,0.0078,0.0038
11587,tr|A0A5M3Q5M6|A0A5M3Q5M6_9GAMM,Cytoplasmic,0.0001,0.0274,0.9452,0.0176,0.0048,0.0049
11588,tr|A0A5M3VY10|A0A5M3VY10_9ACTN,Cytoplasmic,0.0000,0.0422,0.9476,0.0031,0.0032,0.0040
11589,tr|A0A5M3WSQ3|A0A5M3WSQ3_9ACTN,Cytoplasmic,0.0000,0.0294,0.9569,0.0044,0.0047,0.0046
11590,tr|A0A5M3X1Y1|A0A5M3X1Y1_9ACTN,Cytoplasmic,0.0001,0.0712,0.9085,0.0178,0.0017,0.0008
11591,tr|A0A5M3XEF2|A0A5M3XEF2_9ACTN,Cytoplasmic,0.0000,0.0425,0.9476,0.0030,0.0040,0.0029
11592,tr|A0A5M6I859|A0A5M6I859_9PROT,Cytoplasmic,0.0000,0.0648,0.9278,0.0073,0.0001,0.0000
11593,tr|A0A5M6IWR6|A0A5M6IWR6_9PROT,Cytoplasmic,0.0000,0.0162,0.9709,0.0039,0.0017,0.0073
11594,tr|A0A5M7BHY7|A0A5M7BHY7_SACHI,Cytoplasmic,0.0009,0.0251,0.8915,0.0601,0.0184,0.0041
11595,tr|A0A5M7PJ14|A0A5M7PJ14_9GAMM,Cytoplasmic,0.0000,0.0139,0.9637,0.0091,0.0029,0.0104
11596,tr|A0A5M7Q7D6|A0A5M7Q7D6_9GAMM,Cytoplasmic,0.0000,0.0184,0.9643,0.0088,0.0037,0.0047
11597,tr|A0A5M7QQG2|A0A5M7QQG2_9GAMM,Cytoplasmic,0.0000,0.0116,0.9725,0.0014,0.0004,0.0141
11598,tr|A0A5M8AGN2|A0A5M8AGN2_9BURK,Cytoplasmic,0.0000,0.0046,0.9852,0.0065,0.0012,0.0026
11599,tr|A0A5M8AN48|A0A5M8AN48_9BURK,Cytoplasmic,0.0000,0.0069,0.9919,0.0001,0.0002,0.0009
11600,tr|A0A5M8ER65|A0A5M8ER65_PSEVE,Cytoplasmic,0.0000,0.0037,0.9939,0.0002,0.0003,0.0019
11601,tr|A0A5M8F9R6|A0A5M8F9R6_PSEVE,Cytoplasmic,0.0000,0.1191,0.8558,0.0102,0.0044,0.0105
11602,tr|A0A5M8FBJ3|A0A5M8FBJ3_PSEVE,Cytoplasmic,0.0000,0.0020,0.9942,0.0010,0.0004,0.0024
11603,tr|A0A5M8FP66|A0A5M8FP66_9GAMM,Cytoplasmic,0.0000,0.1189,0.8768,0.0008,0.0021,0.0014
11604,tr|A0A5M8FT58|A0A5M8FT58_9GAMM,Cytoplasmic,0.0000,0.1416,0.8536,0.0009,0.0017,0.0021
11605,tr|A0A5M8QU45|A0A5M8QU45_9BACT,Cytoplasmic,0.0000,0.0024,0.9827,0.0100,0.0048,0.0001
11606,tr|A0A5M8RPV4|A0A5M8RPV4_9BACI,Cytoplasmic,0.0001,0.0214,0.9490,0.0219,0.0074,0.0002
11607,tr|A0A5M8SUL6|A0A5M8SUL6_9BACT,Cytoplasmic,0.0000,0.0193,0.9656,0.0090,0.0045,0.0016
11608,tr|A0A5M9GP79|A0A5M9GP79_9BACI,Cytoplasmic,0.0000,0.0045,0.9567,0.0260,0.0122,0.0005
11609,tr|A0A5M9H4P4|A0A5M9H4P4_9BACI,Cytoplasmic,0.0001,0.0035,0.9002,0.0288,0.0671,0.0003
11610,tr|A0A5M9IZZ8|A0A5M9IZZ8_9PSED,Cytoplasmic,0.0000,0.0020,0.9942,0.0010,0.0004,0.0024
11611,tr|A0A5M9J004|A0A5M9J004_9PSED,Cytoplasmic,0.0000,0.0993,0.8728,0.0114,0.0050,0.0114
11612,tr|A0A5M9J2I0|A0A5M9J2I0_9PSED,Cytoplasmic,0.0000,0.0037,0.9939,0.0002,0.0003,0.0019
11613,tr|A0A5M9NFV6|A0A5M9NFV6_9VIBR,Cytoplasmic,0.0000,0.0026,0.9952,0.0008,0.0009,0.0006
11614,tr|A0A5M9P5I1|A0A5M9P5I1_9VIBR,Cytoplasmic,0.0001,0.0286,0.9125,0.0297,0.0241,0.0050
11615,tr|A0A5M9P6C2|A0A5M9P6C2_9VIBR,Cytoplasmic,0.0000,0.0006,0.9964,0.0011,0.0017,0.0001
11616,tr|A0A5M9U904|A0A5M9U904_9BACL,Cytoplasmic,0.0000,0.0007,0.9977,0.0010,0.0006,0.0000
11617,tr|A0A5M9WLZ9|A0A5M9WLZ9_PAEAM,Cytoplasmic,0.0000,0.0002,0.9972,0.0015,0.0010,0.0000
11618,tr|A0A5M9ZIP4|A0A5M9ZIP4_9BIFI,Cytoplasmic,0.0000,0.1144,0.8501,0.0190,0.0104,0.0060
11619,tr|A0A5N0TJZ0|A0A5N0TJZ0_9MICO,Cytoplasmic,0.0000,0.0644,0.8950,0.0343,0.0055,0.0008
11620,tr|A0A5N0V207|A0A5N0V207_9PSEU,Cytoplasmic,0.0000,0.0022,0.9945,0.0006,0.0020,0.0007
11621,tr|A0A5N1JHF5|A0A5N1JHF5_9BACT,Cytoplasmic,0.0000,0.0033,0.9885,0.0023,0.0056,0.0003
11622,tr|A0A5N3S282|A0A5N3S282_9VIBR,Cytoplasmic,0.0000,0.0039,0.9806,0.0021,0.0088,0.0046
11623,tr|A0A5N4WCJ3|A0A5N4WCJ3_9GAMM,Cytoplasmic,0.0000,0.0020,0.9949,0.0005,0.0007,0.0018
11624,tr|A0A5N5RFN0|A0A5N5RFN0_9BIFI,Cytoplasmic,0.0000,0.0938,0.8815,0.0099,0.0096,0.0052
11625,tr|A0A5N5V0M7|A0A5N5V0M7_MYCPH,Cytoplasmic,0.0000,0.0326,0.9621,0.0028,0.0012,0.0013
11626,tr|A0A5N5V417|A0A5N5V417_MYCPH,Cytoplasmic,0.0001,0.2708,0.7097,0.0173,0.0013,0.0009
11627,tr|A0A5N5W5E2|A0A5N5W5E2_STRMB,Cytoplasmic,0.0000,0.1400,0.8533,0.0051,0.0013,0.0003
11628,tr|A0A5N5W832|A0A5N5W832_STRMB,Cytoplasmic,0.0000,0.0824,0.9134,0.0021,0.0013,0.0008
11629,tr|A0A5N5WDA1|A0A5N5WDA1_STRMB,Cytoplasmic,0.0007,0.1600,0.7900,0.0349,0.0127,0.0016
11630,tr|A0A5N6ASH8|A0A5N6ASH8_9ACTN,Cytoplasmic,0.0004,0.2390,0.7442,0.0097,0.0056,0.0011
11631,tr|A0A5N6C5E9|A0A5N6C5E9_9ACTN,Cytoplasmic,0.0000,0.0159,0.9765,0.0037,0.0023,0.0016
11632,tr|A0A5N6S334|A0A5N6S334_9BIFI,Cytoplasmic,0.0000,0.1930,0.7932,0.0075,0.0043,0.0020
11633,tr|A0A5N7J0W2|A0A5N7J0W2_9CLOT,Cytoplasmic,0.0009,0.1246,0.7671,0.0377,0.0697,0.0001
11634,tr|A0A5N7JNB2|A0A5N7JNB2_9PSED,Cytoplasmic,0.0000,0.0161,0.9231,0.0579,0.0024,0.0005
11635,tr|A0A5N7MQW3|A0A5N7MQW3_9HYPH,Cytoplasmic,0.0001,0.0336,0.9466,0.0037,0.0142,0.0018
11636,tr|A0A5N7S101|A0A5N7S101_9BURK,Cytoplasmic,0.0000,0.1094,0.8773,0.0066,0.0054,0.0012
11637,tr|A0A5N7S255|A0A5N7S255_9BURK,Cytoplasmic,0.0000,0.0026,0.9947,0.0017,0.0006,0.0004
11638,tr|A0A5N7SJJ9|A0A5N7SJJ9_9GAMM,Cytoplasmic,0.0000,0.0066,0.9906,0.0005,0.0018,0.0005
11639,tr|A0A5N7SMV8|A0A5N7SMV8_9GAMM,Cytoplasmic,0.0000,0.0006,0.9816,0.0026,0.0114,0.0038
11640,tr|A0A5N7W0C7|A0A5N7W0C7_COMSP,Cytoplasmic,0.0000,0.0071,0.9616,0.0192,0.0072,0.0049
11641,tr|A0A5N7W127|A0A5N7W127_COMSP,Cytoplasmic,0.0000,0.0136,0.9772,0.0030,0.0012,0.0050
11642,tr|A0A5N7WEQ0|A0A5N7WEQ0_COMSP,Cytoplasmic,0.0000,0.0122,0.9851,0.0007,0.0006,0.0013
11643,tr|A0A5N7WL68|A0A5N7WL68_COMSP,Cytoplasmic,0.0000,0.0147,0.9544,0.0192,0.0056,0.0061
11644,tr|A0A5N7WL96|A0A5N7WL96_COMSP,Cytoplasmic,0.0000,0.0101,0.9788,0.0033,0.0008,0.0070
11645,tr|A0A5N7WMZ0|A0A5N7WMZ0_COMSP,Cytoplasmic,0.0000,0.0122,0.9849,0.0007,0.0005,0.0017
11646,tr|A0A5N7XFC4|A0A5N7XFC4_COMSP,Cytoplasmic,0.0003,0.0076,0.9338,0.0116,0.0340,0.0127
11647,tr|A0A5N7XFF6|A0A5N7XFF6_COMSP,Cytoplasmic,0.0000,0.0078,0.9898,0.0005,0.0005,0.0014
11648,tr|A0A5N7XGK9|A0A5N7XGK9_COMSP,Cytoplasmic,0.0000,0.0062,0.9548,0.0220,0.0096,0.0074
11649,tr|A0A5N7Y3V5|A0A5N7Y3V5_PSESP,Cytoplasmic,0.0000,0.0517,0.9421,0.0024,0.0005,0.0033
11650,tr|A0A5N7ZQ70|A0A5N7ZQ70_9BURK,Cytoplasmic,0.0000,0.0105,0.9807,0.0014,0.0041,0.0033
11651,tr|A0A5N7ZUP6|A0A5N7ZUP6_9BURK,Cytoplasmic,0.0003,0.0672,0.8947,0.0146,0.0201,0.0031
11652,tr|A0A5N7ZZL3|A0A5N7ZZL3_9BURK,Cytoplasmic,0.0000,0.0099,0.9716,0.0111,0.0019,0.0056
11653,tr|A0A5N8TBK6|A0A5N8TBK6_9GAMM,Cytoplasmic,0.0000,0.0061,0.9925,0.0004,0.0006,0.0003
11654,tr|A0A5N8ULH0|A0A5N8ULH0_9GAMM,Cytoplasmic,0.0000,0.0033,0.9900,0.0049,0.0012,0.0005
11655,tr|A0A5N8UUT6|A0A5N8UUT6_9GAMM,Cytoplasmic,0.0000,0.0014,0.9970,0.0004,0.0007,0.0005
11656,tr|A0A5N8V6J1|A0A5N8V6J1_9ACTN,Cytoplasmic,0.0000,0.0077,0.9918,0.0001,0.0002,0.0002
11657,tr|A0A5N8VTA5|A0A5N8VTA5_9ACTN,Cytoplasmic,0.0000,0.0385,0.9482,0.0022,0.0073,0.0037
11658,tr|A0A5N8VZE5|A0A5N8VZE5_9ACTN,Cytoplasmic,0.0000,0.1407,0.8308,0.0238,0.0018,0.0029
11659,tr|A0A5N8W6R4|A0A5N8W6R4_9ACTN,Cytoplasmic,0.0000,0.0082,0.9907,0.0001,0.0007,0.0003
11660,tr|A0A5N8X7M6|A0A5N8X7M6_9ACTN,Cytoplasmic,0.0000,0.0137,0.9848,0.0001,0.0012,0.0003
11661,tr|A0A5N8XJ11|A0A5N8XJ11_9ACTN,Cytoplasmic,0.0001,0.1078,0.8761,0.0063,0.0086,0.0010
11662,tr|A0A5N8XMQ4|A0A5N8XMQ4_9ACTN,Cytoplasmic,0.0000,0.3932,0.5959,0.0102,0.0003,0.0004
11663,tr|A0A5N8XSG9|A0A5N8XSG9_9ACTN,Cytoplasmic,0.0000,0.0258,0.9721,0.0002,0.0016,0.0002
11664,tr|A0A5N9AQP6|A0A5N9AQP6_9CHLR,Cytoplasmic,0.0001,0.0166,0.9142,0.0626,0.0047,0.0019
11665,tr|A0A5N9AQX3|A0A5N9AQX3_9CHLR,Cytoplasmic,0.0001,0.0030,0.9479,0.0455,0.0025,0.0008
11666,tr|A0A5N9I0N8|A0A5N9I0N8_9PSED,Cytoplasmic,0.0000,0.0335,0.9645,0.0001,0.0005,0.0013
11667,tr|A0A5N9IFX9|A0A5N9IFX9_9PSED,Cytoplasmic,0.0001,0.0947,0.8584,0.0333,0.0124,0.0011
11668,tr|A0A5P0YVU2|A0A5P0YVU2_9ACTN,Cytoplasmic,0.0000,0.0086,0.9893,0.0005,0.0014,0.0003
11669,tr|A0A5P1DB69|A0A5P1DB69_9PSED,Cytoplasmic,0.0000,0.0131,0.9846,0.0003,0.0002,0.0018
11670,tr|A0A5P1UKK0|A0A5P1UKK0_ACIBA,Cytoplasmic,0.0001,0.0030,0.9896,0.0057,0.0014,0.0002
11671,tr|A0A5P1UTF1|A0A5P1UTF1_9GAMM,Cytoplasmic,0.0001,0.0062,0.9765,0.0133,0.0037,0.0002
